pageid	domain	title
22837	tr.wikisource.org	Nutuk/5. bölüm/Harbiye Nâzırı Cemal Paşa'nın işten uzaklaştırılması teklifi karşısında Ali Rıza Paşa Kabinesi
22842	tr.wikisource.org	Nutuk/5. bölüm/Aldatıcı vaitler, ağır iftiralar
22865	tr.wikisource.org	Sefâretnâme-i Şâhî
22889	tr.wikisource.org	Nutuk/7. bölüm/Yunan taarruzu karşısında millî cephelerin bozulması üzerine mecliste şiddetli ta'rîzât ve tenkidât
22893	tr.wikisource.org	Nutuk/7. bölüm/Celâlettin Arif ve Hüseyin Avni Beylerin Erzurum'a gidişi ve oradan ortaya attıkları meseleler
22897	tr.wikisource.org	Nutuk/7. bölüm/Celâlettin Arif Bey'in ültimatomu
22921	tr.wikisource.org	Nutuk/9. bölüm/Ethem, Tevfik Kardeşler ve kendilerinin hemfikri olan bazı arkadaşlarının hükûmet-i milliyeye isyanı
22929	tr.wikisource.org	Nutuk/10. bölüm/Reşit Bey orduyu ızlâle teşebbüs ediyor
22932	tr.wikisource.org	Nutuk/10. bölüm/Çerkes Ethem'e bir nasihat heyeti gönderiliyor
22937	tr.wikisource.org	Nutuk/10. bölüm/Ethem ve kardeşleri kâmilen imhâ edilmekten kurtulabilmelerini Refet Paşa'ya medyûndurlar
22943	tr.wikisource.org	Nutuk/10. bölüm/İlk Teşkilât-ı Esasiye Kanunumuzun tarihçesi
22958	tr.wikisource.org	Nutuk/11. bölüm/Londra Konferansı'ndan dönen Hariciye Vekili Bekir Sami Bey'in imzaladığı mukavelenameler
22963	tr.wikisource.org	Nutuk/11. bölüm/Kâzım Karabekir Paşa devlet şeklinin tarihî tebeddülâtı teşebbüslerinde ricâl-i askeriye ve mülkiyenin lâzımı gibi mütâlaat alınmalıdır diyor
22990	tr.wikisource.org	Nutuk/12. bölüm/Sakarya Meydan Muharebesi
23001	tr.wikisource.org	Nutuk/12. bölüm/Fransa hükûmeti ile temas ve Ankara İtilâfnamesi
23002	tr.wikisource.org	Nutuk/12. bölüm/Pontus meselesi
23007	tr.wikisource.org	Nutuk/12. bölüm/İkinci Grup teşekkül ediliyor
23014	tr.wikisource.org	Nutuk/12. bölüm/22 Mart 338 tarihli mütareke teklifi
23017	tr.wikisource.org	Nutuk/12. bölüm/Memleketin menfaat-i âliyesi namına başkumandanlık vazifesini ifaya devam kararını verdim
23026	tr.wikisource.org	Nutuk/13. bölüm/Birinci Ordu Kumandanı Ali İhsan Paşa'nın ihdas ettiği vaziyetler
23060	tr.wikisource.org	Nutuk/14. bölüm/Din oyunu aktörleri halifeyi İslâm-şümûl bir hükümdar yapmak istiyorlardı
23062	tr.wikisource.org	Nutuk/14. bölüm/Teşkilât-ı Esasiye Kanununda ukde noktaları
23076	tr.wikisource.org	Nutuk/15. bölüm/Nurettin Paşa'nın re'sen mebus olmak teşebbüsü ve neşrettiği tercüme-i hâl
23077	tr.wikisource.org	Nutuk/15. bölüm/Nurettin Paşa'nın ve babası Müşir İbrahim Paşa'nın Meşrûtiyet İnkılâbı'na suret ve derece-i temaslarına ait hatıralarım
23086	tr.wikisource.org	Nutuk/15. bölüm/Mondros Mütarekesi'nden sonra Türkiye'ye yapılan dört sulh teklifi arasında bir mukayese
23089	tr.wikisource.org	Nutuk/15. bölüm/Yunan tamiratı meselesinden dolayı İsmet Paşa ile Heyet-i Vekile arasında hâsıl olan nokta-i nazar farkı ve gerginlik
23091	tr.wikisource.org	Nutuk/15. bölüm/Meseleyi hal için bir tarafa hak vererek diğer tarafı ilzam etmek sistemini tatbik etmedim
23116	tr.wikisource.org	Nutuk/16. bölüm/29 Teşrinievvel 1923 günü Halk Fırkası Grubu'nda cereyan eden müzâkerât
23118	tr.wikisource.org	Nutuk/16. bölüm/28/29 Teşrinievvel gecesi hazırladığım teklif-i kanunî müsveddesini müdâvele-i efkâr ettim
23122	tr.wikisource.org	Nutuk/16. bölüm/Cumhuriyetin ilânından milletin duyduğu umumî ve samimî sürûra iştirakte tereddüt edip endişeye düşenler
23125	tr.wikisource.org	Nutuk/16. bölüm/Cumhuriyetin ilânıyla boşa çıkan ümitler
23144	tr.wikisource.org	Nutuk/18. bölüm/"Cumhuriyet" sözünü söylemeye Rauf Bey'in ağzı varmıyordu
23149	tr.wikisource.org	Nutuk/18. bölüm/Terakkiperver Cumhuriyet Fırkası ve en hain dimağların mahsulü olan programı
23152	tr.wikisource.org	Nutuk/18. bölüm/Memlekette sükûn ve asayiş tesisi için tatbik edilen fevkalâde tedbirlerin feyizli neticeleri
23163	tr.wikisource.org	Özlem Dalkıran'ın 25 Ekim 2017'de Büyükada Davası'ndaki savunması
23171	tr.wikisource.org	Yeni Ahit/Matta/16
23180	tr.wikisource.org	Murat Sabuncu'nun 25 Temmuz 2017'de Cumhuriyet Davası'ndaki savunması
23181	tr.wikisource.org	Murat Sabuncu'nun 31 Ekim 2017'de Cumhuriyet Davası'ndaki savunması
23182	tr.wikisource.org	Ahmet Şık'ın 14 Şubat 2017'de Oda TV Davasındaki savunması
23226	tr.wikisource.org	Pervin Buldan'ın 4 Kasım 2017 Demokratik Siyasete ve Basına Özgürlük Paneli açılış konuşması
23233	tr.wikisource.org	Yeni Ahit/Matta/19
23238	tr.wikisource.org	Yeni Ahit/Matta/20
23249	tr.wikisource.org	Yeni Ahit/Matta/22
23253	tr.wikisource.org	Figen Yüksekdağ'ın 6 Aralık 2017'deki savunması
23340	tr.wikisource.org	Selahattin Demirtaş'ın 14, 15, 16 Şubat 2018'deki savunması
23341	tr.wikisource.org	Ahmet Altan'ın 12-16 Şubat'taki savunması
23356	tr.wikisource.org	Sırrı Süreyya Önder'in 16 Mart 2018'deki savunması
23373	tr.wikisource.org	Selahattin Demirtaş'ın 11, 12, 13 Nisan 2018'deki savunması
23388	tr.wikisource.org	Proleter Devrim ve Dönek Kautsky
23438	tr.wikisource.org	İhtiyaç
23447	tr.wikisource.org	Ahmet Şık'ın 23 Temmuz 2018 TBMM konuşması
23588	tr.wikisource.org	İsmet İnönü'nün Adolf Hitler'e mektubu
23604	tr.wikisource.org	Selahattin Demirtaş'ın 12, 13 Aralık 2018'deki savunması
23611	tr.wikisource.org	Selahattin Demirtaş'ın 3, 4 Ekim 2018'deki savunması
23616	tr.wikisource.org	Gençay Gürsoy'un savunması
23653	tr.wikisource.org	Selahattin Demirtaş'ın 23, 24 Ocak 2019'daki savunması
23657	tr.wikisource.org	İbrahim Kaboğlu'nun savunması
23658	tr.wikisource.org	Şebnem Korur Fincancı'nın 4 Ekim 2018'deki savunması
23659	tr.wikisource.org	Şahika Yüksel'in savunması
23661	tr.wikisource.org	Güventürk Görgülü'nün savunması
23663	tr.wikisource.org	Ceren Sözeri'nin savunması
23665	tr.wikisource.org	Ayşe Erzan'ın savunması
23666	tr.wikisource.org	Büşra Ersanlı'nın savunması
23742	tr.wikisource.org	Figen Yüksekdağ'ın 16 Ocak 2019'daki savunması
23800	tr.wikisource.org	Kur'an/Âl-i İmrân Suresi
23907	tr.wikisource.org	Figen Yüksekdağ'ın 11 Mart 2019'daki savunması
23997	tr.wikisource.org	Kitâb-ı Mukaddes/KMEYA/Tekvin/4
23999	tr.wikisource.org	Kur'an/Mâide Suresi
24034	tr.wikisource.org	Kitâb-ı Mukaddes/KMEYA/Tekvin/6
24043	tr.wikisource.org	Kur'an/En'âm Suresi
24053	tr.wikisource.org	Selahattin Demirtaş'ın 24-25 Nisan 2019'daki savunması
24116	tr.wikisource.org	Selahattin Demirtaş'ın 18-19 Haziran 2019'daki savunması
24118	tr.wikisource.org	Osman Kavala'nın 24 Haziran 2019'daki savunması
24119	tr.wikisource.org	Yiğit Aksakoğlu'nun 24 Haziran 2019'daki savunması
24148	tr.wikisource.org	Selahattin Demirtaş'ın 16-17 Temmuz 2019'daki savunması
24150	tr.wikisource.org	Canan Kaftancıoğlu'nun 18 Temmuz 2019'daki savunması
24364	tr.wikisource.org	Kur'an/A'râf Suresi
24365	tr.wikisource.org	Kur'an/Enfâl Suresi
24366	tr.wikisource.org	Kur'an/Tevbe Suresi
24367	tr.wikisource.org	Kur'an/Yûnus Suresi
24368	tr.wikisource.org	Kur'an/Hûd Suresi
24370	tr.wikisource.org	Kur'an/İbrâhîm Suresi
24371	tr.wikisource.org	Kur'an/Hicr Suresi
24374	tr.wikisource.org	Kur'an/Kehf Suresi
24375	tr.wikisource.org	Kur'an/Meryem Suresi
24376	tr.wikisource.org	Kur'an/Tâhâ Suresi
24377	tr.wikisource.org	Kur'an/Enbiyâ Suresi
24378	tr.wikisource.org	Kur'an/Hac Suresi
24386	tr.wikisource.org	Kur'an/Mü'minûn Suresi
24387	tr.wikisource.org	Kur'an/Nûr Suresi
24388	tr.wikisource.org	Kur'an/Furkân Suresi
24389	tr.wikisource.org	Kur'an/Şuarâ Suresi
24402	tr.wikisource.org	Kur'an/Haşr Suresi
24403	tr.wikisource.org	Kur'an/Mücâdele Suresi
24404	tr.wikisource.org	Kur'an/Hadîd Suresi
24406	tr.wikisource.org	Kur'an/Rahmân Suresi
24407	tr.wikisource.org	Kur'an/Kamer Suresi
24410	tr.wikisource.org	Kur'an/Zâriyât Suresi
24415	tr.wikisource.org	Kur'an/Ahkâf Suresi
24417	tr.wikisource.org	Kur'an/Duhân Suresi
24418	tr.wikisource.org	Kur'an/Zuhruf Suresi
24420	tr.wikisource.org	Kur'an/Fussilet Suresi
24421	tr.wikisource.org	Kur'an/Mü'min Suresi
24423	tr.wikisource.org	Kur'an/Sâd Suresi
24424	tr.wikisource.org	Kur'an/Sâffât Suresi
24428	tr.wikisource.org	Kur'an/Ahzâb Suresi
24429	tr.wikisource.org	Kur'an/Secde Suresi
24431	tr.wikisource.org	Kur'an/Rûm Suresi
24432	tr.wikisource.org	Kur'an/Ankebût Suresi
24433	tr.wikisource.org	Kur'an/Kasas Suresi
24459	tr.wikisource.org	Figen Yüksekdağ'ın 26 Temmuz 2019'daki savunması
24460	tr.wikisource.org	Figen Yüksekdağ'ın 27 Eylül 2019'daki savunması
24463	tr.wikisource.org	Selahattin Demirtaş'ın 7-8 Ocak 2020'deki savunması
24495	tr.wikisource.org	Encümen-i Daniş Nizamnamesi
24529	tr.wikisource.org	Şiir ve İnşâ
24533	tr.wikisource.org	Kemal Kılıçdaroğlu'nun 1 Şubat 2020'de Elazığ Deprem Sunum Toplantısı'nda yaptığı konuşma
24534	tr.wikisource.org	Kemal Kılıçdaroğlu'nun 4 Şubat 2020 tarihli CHP grup toplantısında yaptığı konuşma
24535	tr.wikisource.org	Kemal Kılıçdaroğlu'nun 28 Ocak 2020 tarihli CHP grup toplantısında yaptığı konuşma
24541	tr.wikisource.org	Kemal Kılıçdaroğlu'nun 29 Mart 2019 Manisa mitinginde yaptığı konuşma
24542	tr.wikisource.org	Kemal Kılıçdaroğlu'nun 30 Mart 2019 Ankara mitinginde yaptığı konuşma
24544	tr.wikisource.org	Kemal Kılıçdaroğlu'nun 28 Mart 2019 Bursa mitinginde yaptığı konuşma
24545	tr.wikisource.org	Kemal Kılıçdaroğlu'nun 25 Mart 2019 Zonguldak mitinginde yaptığı konuşma
24546	tr.wikisource.org	Kemal Kılıçdaroğlu'nun 23 Mart 2019 Artvin mitinginde yaptığı konuşma
24547	tr.wikisource.org	Kemal Kılıçdaroğlu'nun 21 Mart 2019 Kocaeli mitinginde yaptığı konuşma
24548	tr.wikisource.org	Kemal Kılıçdaroğlu'nun 28 Eylül 2017 Alaşehir Üzüm Mitinginde yaptığı konuşma
24550	tr.wikisource.org	Kemal Kılıçdaroğlu'nun 7 Nisan 2018 Şeker Vatandır Vatan Satılmaz mitinginde yaptığı konuşma
24551	tr.wikisource.org	Kemal Kılıçdaroğlu'nun 8 Nisan 2017 Trabzon mitinginde yaptığı konuşma
24577	tr.wikisource.org	Can Atalay'ın 25 Haziran 2019'daki savunması
24578	tr.wikisource.org	Mücella Yapıcı'nın 24 Haziran 2019'daki savunması
24990	tr.wikisource.org	Su Ürünleri̇ Kanununda Deği̇şi̇kli̇k Yapılmasına Dai̇r Kanun
24993	tr.wikisource.org	Türki̇ye Adalet Akademi̇si̇ Kanunu (Mülga)
25007	tr.wikisource.org	Nişancı Celâlzâde Mustafa Çelebi Mektubu
25014	tr.wikisource.org	Şehzade Bayezid Mektubu
25257	tr.wikisource.org	Sağduyu Tanrısızlığın İlmihali/Evrenin Düzeni de Bir Allah'ın Varlığını Kanıtlamaz
25305	tr.wikisource.org	Sağduyu Tanrısızlığın İlmihali/Cehennemin Sürekli Ceza ve Eziyet İnancını İcat Etmekle…
25316	tr.wikisource.org	Sağduyu Tanrısızlığın İlmihali/Tanrının İsteği İnsan İçin Tanrısal Bir Sırdır, İnsanın Bu Sırrı İnceleme ve Bu Konuda Bir Karar Verme Hakkı Yoktur Demek Saçmadır
25327	tr.wikisource.org	Sağduyu Tanrısızlığın İlmihali/İlahiyat, Ancak, Allah'ına Güçlülük Hakkı, Yani Bütün Haklara Tecavüz Hakkı Vererek…
25345	tr.wikisource.org	Sağduyu Tanrısızlığın İlmihali/Ahret Hayatı İnanışının Avutuculuğu Gerçeğe Aykırıdır; Avutucu Olsa Bile, Bundan İnanışın Doğruluğunun Çıkarılması Gerekmez
25358	tr.wikisource.org	Sağduyu Tanrısızlığın İlmihali/Din Konusunda Kuşkuculuk, Teolojik İlkelerin Yüzeysel ve Derin Olmayan Bir Araştırma ve İncelenmesinin Sonucudur
25374	tr.wikisource.org	Sağduyu Tanrısızlığın İlmihali/Yalnız Tek Bir Hak Dini Olduğunu Öğretmek Bir Saçmalıktır ve Milletlerde Bir Karışıklık Nedenidir
25399	tr.wikisource.org	Sağduyu Tanrısızlığın İlmihali/İzleyicilerinin İlahı Hazreti İsa Hakkında
25404	tr.wikisource.org	Sağduyu Tanrısızlığın İlmihali/İlahiyatçıların Öğrettiği ve Uyguladığı Biçimiyle Hıristiyan İyilikseverliği Nasıl Bir Sonuç Doğurur
25409	tr.wikisource.org	Sağduyu Tanrısızlığın İlmihali/Dinle Siyasetin Birleşmesinin, Gerek Hükümdarlar Gerekse Kavimler İçin Ne Kadar Kötü Olduğu Hakkında
25429	tr.wikisource.org	Sağduyu Tanrısızlığın İlmihali/Dinin Yerine Felsefe Geçseydi, Evrende Ne Kadar Mutlu ve Büyük Devrimler Gerçekleşirdi
25444	tr.wikisource.org	Sağduyu Tanrısızlığın İlmihali/İnsan Ruhunun Maneviyatını, İlahiyatın Ne Kadar Kısıtladığı ve Kültür, Akıl ve Gerçek Işıklarının İlerlemesini Ne Kadar Ertelediği Hakkında
25450	tr.wikisource.org	Resmî Gazete (26 Mart 2020 - 1. Mükerrer)/7226 Numaralı Kanun (25 Mart 2020)
25469	tr.wikisource.org	Resmî Gazete (27 Mart 2020)/DHMİ Balıkesir Merkez Havalimanı Müdürlüğünün 27 Mart 2020 Tarihli İhale İlanı
25568	tr.wikisource.org	Şûrâ-yı Devlet Bâb-ı Seraskerî Mesâlihi
25587	tr.wikisource.org	Nedim Bey Merhum
25618	tr.wikisource.org	Mehdi
25697	tr.wikisource.org	Osman Şems’in Nef‘î’nin Na‘tine Naziresi
25698	tr.wikisource.org	Hülâsâ-i Ahvâli’l-Buldan fi Memâlik-i Devlet-i Âl-i Osmân
25730	tr.wikisource.org	Resmî Gazete (14 Nisan 2020)/Cumhurbaşkanlığı Teşkilatı Hakkında Cumhurbaşkanlığı Kararnamesinde Değişiklik Yapılmasına Dair Cumhurbaşkanlığı Kararnamesi
25736	tr.wikisource.org	Müjde
25742	tr.wikisource.org	Resmî Gazete (14 Nisan 2020)/Yurt Dışında Organize Sanayi Bölgesi Kurulması, İşletilmesi ve Bu Kapsamdaki Desteklere İlişkin Usul ve Esaslar Hakkında Karar
25747	tr.wikisource.org	Resmî Gazete (14 Nisan 2020)/Anayasa Mahkemesinin 26/2/2020 Tarihli ve 2015/3324 Başvuru Numaralı Kararı
25970	tr.wikisource.org	Astsubay Meslek Yüksek Okulları Kanunu
25972	tr.wikisource.org	Wikimedia Foundation Inc. ve Diğerleri Başvurusu
25985	tr.wikisource.org	Resmî Gazete (16 Nisan 2020)/Adana Şehir Eğitim ve Araştırma Hastanesi Başhekimliğinden
26039	tr.wikisource.org	Cumhuriyet Senatosu Tutanakları/20 Ekim 1961/Birinci Oturum/Başkanlık Divanı Seçimi
26084	tr.wikisource.org	Kapadokya Alanı Hakkında Kanun
26134	tr.wikisource.org	4721 Sayılı Türk Medeni Kanunu/İKİNCİ KİTAP: AİLE HUKUKU
26135	tr.wikisource.org	4721 Sayılı Türk Medeni Kanunu/ÜÇÜNCÜ KİTAP : MİRAS HUKUKU
26136	tr.wikisource.org	4721 Sayılı Türk Medeni Kanunu/DÖRDÜNCÜ KİTAP : EŞYA HUKUKU
26137	tr.wikisource.org	4721 Sayılı Türk Medeni Kanunu/BİRİNCİ KİTAP: KİŞİLER HUKUKU/BİRİNCİ KISIM: GERÇEK KİŞİLER
26138	tr.wikisource.org	4721 Sayılı Türk Medeni Kanunu/BİRİNCİ KİTAP: KİŞİLER HUKUKU/İKİNCİ KISIM : TÜZEL KİŞİLER
26188	tr.wikisource.org	Türkiye İşçi Partisi tüzüğü
26696	tr.wikisource.org	Recep Tayyip Erdoğan'ın 3 Nisan 2020 tarihli ulusa sesleniş konuşması
26697	tr.wikisource.org	Recep Tayyip Erdoğan'ın 30 Mart 2020 tarihli ulusa sesleniş konuşması
26698	tr.wikisource.org	Recep Tayyip Erdoğan'ın 27 Mart 2020 tarihli ulusa sesleniş konuşması
26723	tr.wikisource.org	Resmî Gazete (3 Mayıs 2020)/Isparta Uygulamalı Bilimler Üniversitesi Enerji Uygulama ve Araştırma Merkezi Yönetmeliği
26724	tr.wikisource.org	Resmî Gazete (3 Mayıs 2020)/İskenderun Teknik Üniversitesi Deniz Ürünleri Üretim Uygulama ve Araştırma Merkezi Yönetmeliği
26836	tr.wikisource.org	Yeni Ahit/Matta/24
26837	tr.wikisource.org	Yeni Ahit/Matta/25
26838	tr.wikisource.org	Yeni Ahit/Matta/26
26877	tr.wikisource.org	Yeni Ahit/Matta/27
26901	tr.wikisource.org	Yeni Ahit/Markos/1
26902	tr.wikisource.org	Yeni Ahit/Markos/2
26903	tr.wikisource.org	Yeni Ahit/Markos/3
26915	tr.wikisource.org	Yeni Ahit/Markos/4
26916	tr.wikisource.org	Yeni Ahit/Markos/5
26927	tr.wikisource.org	Yeni Ahit/Markos/7
26983	tr.wikisource.org	Yeni Ahit/Markos/9
26987	tr.wikisource.org	Yeni Ahit/Markos/11
27026	tr.wikisource.org	Yeni Ahit/Markos/14
27041	tr.wikisource.org	Yeni Ahit/Markos/15
27043	tr.wikisource.org	Yeni Ahit/Luka/1
27077	tr.wikisource.org	Yeni Ahit/Luka/3
27085	tr.wikisource.org	Yeni Ahit/Luka/5
27090	tr.wikisource.org	Yeni Ahit/Luka/7
27092	tr.wikisource.org	Yeni Ahit/Luka/9
27097	tr.wikisource.org	Yeni Ahit/Luka/10
27114	tr.wikisource.org	Yeni Ahit/Luka/11
27123	tr.wikisource.org	Yeni Ahit/Luka/12
27134	tr.wikisource.org	Yeni Ahit/Luka/13
27149	tr.wikisource.org	Yeni Ahit/Luka/17
27182	tr.wikisource.org	Yeni Ahit/Luka/24
27190	tr.wikisource.org	Yeni Ahit/Yuhanna/1
27215	tr.wikisource.org	Yeni Ahit/Yuhanna/4
27217	tr.wikisource.org	Yeni Ahit/Yuhanna/5
27224	tr.wikisource.org	Yeni Ahit/Yuhanna/6
27306	tr.wikisource.org	Yeni Ahit/Yuhanna/8
27307	tr.wikisource.org	Yeni Ahit/Yuhanna/9
27314	tr.wikisource.org	Yeni Ahit/Yuhanna/12
27375	tr.wikisource.org	Yeni Ahit/Yuhanna/14
27405	tr.wikisource.org	Yeni Ahit/Yuhanna/17
27406	tr.wikisource.org	Yeni Ahit/Yuhanna/18
27414	tr.wikisource.org	Yeni Ahit/Yuhanna/19
27438	tr.wikisource.org	Yeni Ahit/Yuhanna/20
27439	tr.wikisource.org	Yeni Ahit/Yuhanna/21
28510	tr.wikisource.org	Dîvânü Lugâti't-Türk/Dizin/T
28531	tr.wikisource.org	Dîvânü Lugâti't-Türk/Dizin/Ç
28534	tr.wikisource.org	Dîvânü Lugâti't-Türk/Dizin/A
28618	tr.wikisource.org	Ahmet Necdet Sezer'in Türk Dil Kurumu'nun 75. kuruluş yıldönümü için düzenlenen etkinlikteki konuşması
28619	tr.wikisource.org	Ahmet Necdet Sezer'in And İçme Töreninden Sonra TBMM'de Yaptığı Teşekkür Konuşması
28621	tr.wikisource.org	Ahmet Necdet Sezer'in Anayasa Mahkemesinin 37. kuruluş yıldönümünde yaptığı konuşma
28622	tr.wikisource.org	Ahmet Necdet Sezer'in Anayasa Mahkemesinin 38. kuruluş yıldönümünde yaptığı konuşma
28623	tr.wikisource.org	Kasîde-i Merhum Agehi Efendi tahmis-i Monla Mehemmed Efendi
28634	tr.wikisource.org	Sivas Katliamı olay yeri keşif tutanağı
28645	tr.wikisource.org	Aziz Nesin'in Sivas Katliamı'na ilişkin savcılık ifadesi
28647	tr.wikisource.org	Demet Işık'ın Sivas Katliamı'na ilişkin savcılık ifadesi
28648	tr.wikisource.org	Doğukan Öner'in Sivas Katliamı'na ilişkin savcılık ifadesi
28650	tr.wikisource.org	Nevzat Aydın'ın Sivas Katliamı'na ilişkin Sivas Emniyet Müdürlüğündeki ifadesi
28820	tr.wikisource.org	Pervin Buldan'ın 14 Temmuz 2020 HDP grup toplantısı konuşması
28821	tr.wikisource.org	Pervin Buldan'ın 30 Haziran 2020 HDP grup toplantısı konuşması
29182	tr.wikisource.org	Kemal Kılıçdaroğlu'nun eğitim sistemine ilişkin basın açıklaması (16 Eylül 2020)
29183	tr.wikisource.org	Kemal Kılıçdaroğlu'nun CHP'nin 97. kuruluş yıldönümü için yaptığı konuşma
29184	tr.wikisource.org	Kemal Kılıçdaroğlu'nun 23 Mart 2020'de COVID-19 ile ilgili yaptığı konuşma
29188	tr.wikisource.org	Fahrettin Koca'nın Koronavirüs Bilim Kurulu toplantısına ilişkin açıklaması (22 Temmuz 2020)
29193	tr.wikisource.org	Türk Tabipleri Birliği'nin 30 Mart 2020 tarihli COVID-19 pandemisiyle ilgili basın açıklaması
29194	tr.wikisource.org	Türk Tabipleri Birliği'nin 17 Temmuz 2020 tarihli COVID-19 pandemisiyle ilgili basın açıklaması
29201	tr.wikisource.org	DİSK'in, Covid-19 pandemisine ilişkin basın açıklaması (30 Mart 2020)
29202	tr.wikisource.org	Ünal Çeviköz'ün COVID-19 Konusundaki Uluslararası Gelişmelere İlişkin Basın Açıklaması
29204	tr.wikisource.org	Mersin Tabip Odası'nın 5 Ağustos 2020 tarihli basın açıklaması
29206	tr.wikisource.org	Antalya Valiliğinin 2020/6 No'lu Genelgesi
29212	tr.wikisource.org	Recep Tayyip Erdoğan'ın 15 Temmuz 2020 tarihli ulusa sesleniş konuşması
29213	tr.wikisource.org	Recep Tayyip Erdoğan'ın 18 Mayıs 2020'deki kabine toplantısının ardından yaptığı konuşma
29214	tr.wikisource.org	Recep Tayyip Erdoğan'ın 4 Mayıs 2020'deki kabine toplantısının ardından yaptığı konuşma
29217	tr.wikisource.org	Türk Tabipleri Birliği'nin 7 Ağustos 2020 tarihli basın açıklaması
29225	tr.wikisource.org	TMMOB Makina Mühendisleri Odası'nın 19 Nisan 2020 tarihli basın açıklaması
29228	tr.wikisource.org	81 İl Valiliğine İnternet Kafeleri, Salonları ve Elektronik Oyun Yerleri Genelgesi
29229	tr.wikisource.org	81 İl Valiliğine Koronavirüs Tedbirleri Konulu Ek Genelge
29235	tr.wikisource.org	Çekmeköy Kaymakamlığının bir Covid-19 hastasının iddialarına ilişkin basın açıklaması (24 Eylül 2020)
29241	tr.wikisource.org	Yükseköğretim Kurulunun Covid-19 pandemisine ilişkin basın açıklaması (18 Mart 2020)
29243	tr.wikisource.org	Ankara Tabip Odası'nın Covid-19 pandemisine ilişkin basın açıklaması (21 Ağustos 2020)
29252	tr.wikisource.org	EGED'in, COVID-19 pandemisinde görme engellilerin uzaktan eğitime erişim durumu hakkında basın açıklaması (Mayıs 2021)
